id,casetype,scheduledate,time,action,suggest,comment,iscompleted,customer_id,handledby_id,,
1444,Filter replacement,2020-08-07,10:00:00,,,,1,525,2,,
1445,Filter replacement,2020-08-07,10:00:00,,,,1,131,2,,
1446,Filter replacement,2020-08-07,11:00:00,,,,1,13,2,,
1447,Filter replacement,2020-08-07,02:00:00,,,,1,425,3,,
1448,Urgent Repair,2020-08-10,11:00:00,,,"已入雪種, 現送回水機",1,126,2,,
1449,Filter replacement,2020-08-10,10:00:00,,,,1,386,3,,
1450,Filter replacement,2020-08-10,11:00:00,,,,1,129,3,,
1451,Filter replacement,2020-08-10,11:00:00,,,,1,534,2,,
1452,Filter replacement,2020-08-10,02:00:00,,,,1,652,2,,
1453,Filter replacement,2020-08-10,02:00:00,,,,1,654,3,,
1454,Filter replacement,2020-08-11,11:00:00,,,,1,80,3,,
1455,Filter replacement,2020-08-11,02:00:00,,,更換UV燈,1,75,3,,
1456,Filter replacement,2020-08-11,02:00:00,,,,1,130,3,,
1457,Filter replacement,2020-08-13,10:00:00,,,,1,160,3,,
1458,Urgent Repair,2020-08-11,03:00:00,,,凍水唔夠凍,1,279,2,,
1459,Filter replacement,2020-08-12,11:00:00,,,,1,137,3,,
1460,Filter replacement,2020-08-12,10:00:00,,,,1,261,3,,
1461,Filter replacement,2020-08-12,02:00:00,,,,1,195,3,,
1462,Filter replacement,2020-08-12,11:00:00,,,,1,320,3,,
1463,Installation,2020-08-12,10:00:00,,,,1,677,2,,
1464,Filter replacement,2020-08-12,02:00:00,,,,1,615,3,,
1465,Installation,2019-08-28,10:00:00,,,,1,678,2,,
1466,Filter replacement,2020-02-24,10:00:00,,,,1,678,3,,
1467,Filter replacement,2020-08-13,11:00:00,,,,1,655,3,,
1468,Filter replacement,2020-08-13,11:00:00,,,Location : 5/F,1,314,3,,
1469,Filter replacement,2020-08-13,02:00:00,,,,1,568,3,,
1470,Urgent Repair,2020-08-13,03:00:00,,,凍水唔凍,1,336,3,,
1471,Urgent Repair,2020-08-14,11:00:00,,,送回已入雪種水機,1,279,2,,
1472,Filter replacement,2020-08-17,10:00:00,,,,1,100,2,,
1473,Urgent Repair,2020-08-17,11:00:00,,,收機返公司檢查,1,336,2,,
1474,Filter replacement,2020-08-19,10:00:00,,,,1,315,2,,
1475,Filter replacement,2020-08-21,10:00:00,,,,1,535,2,,
1476,Filter replacement,2020-08-19,12:00:00,,,,1,384,2,,
1477,Urgent Repair,2020-08-19,02:00:00,,,更換制冷片,1,110,2,,
1478,Filter replacement,2020-08-18,02:00:00,,,,1,319,3,,
1479,Filter replacement,2020-08-20,10:00:00,,,,0,612,3,,
1480,Urgent Repair,2020-08-21,10:00:00,,,凍水唔凍,1,165,2,,
1481,Filter replacement,2020-08-25,10:00:00,,,,1,201,3,,
1482,Filter replacement,2020-08-21,10:00:00,,,,1,207,2,,
1483,Filter replacement,2020-08-24,10:00:00,,,,1,230,3,,
1484,Filter replacement,2020-08-25,11:00:00,,,,1,324,2,,
1485,Filter replacement,2020-08-31,03:00:00,,,,1,529,3,,
1486,Filter replacement,2020-08-28,10:30:00,,,,1,531,3,,
1487,Installation,2020-08-26,10:00:00,,,,1,679,3,,
1488,Filter replacement,2020-08-27,03:00:00,,,,1,132,3,,
1489,Filter replacement,2020-08-27,11:00:00,,,,1,536,3,,
1490,Filter replacement,2020-08-28,02:00:00,,,,1,392,3,,
1492,Filter replacement,2020-09-02,10:00:00,,,,1,441,3,,
1493,Filter replacement,2020-09-02,11:00:00,,,,1,570,3,,
1494,Urgent Repair,2020-09-02,03:00:00,,,凍水唔夠凍,1,401,3,,
1495,Urgent Repair,2020-09-02,02:00:00,,,水機燈冇著,1,495,3,,
1496,Urgent Repair,2020-09-03,03:00:00,,,凍水出水慢,1,565,2,,
1497,Filter replacement,2020-09-03,10:00:00,,,凍水唔夠凍,1,82,3,,
1498,Filter replacement,2020-09-03,10:00:00,,,,1,541,3,,
1499,Filter replacement,2020-09-03,11:00:00,,,,1,224,3,,
1500,Filter replacement,2020-09-03,02:00:00,,,,1,624,3,,
1501,Filter replacement,2020-09-03,03:00:00,,,,1,218,3,,
1502,Filter replacement,2020-09-04,02:00:00,,,,0,484,3,,
1503,Filter replacement,2020-09-04,02:00:00,,,,1,484,3,,
1504,Filter replacement,2020-09-04,10:00:00,,,,1,637,3,,
1505,Filter replacement,2020-09-04,10:00:00,,,,1,483,3,,
1506,Filter replacement,2020-09-04,09:30:00,,,12點前做,1,547,3,,
1507,Filter replacement,2020-09-04,11:00:00,,,,1,12,2,,
1508,Filter replacement,2020-09-04,03:30:00,,,,1,479,2,,
1509,Filter replacement,2020-09-04,02:00:00,,,,1,586,3,,
1510,Filter replacement,2020-09-04,02:00:00,,,,1,282,2,,
1511,Filter replacement,2020-09-07,10:00:00,,,,1,33,3,,
1512,Filter replacement,2020-09-07,12:00:00,,,,1,544,3,,
1513,Filter replacement,2020-09-07,03:00:00,,,,1,488,3,,
1514,Urgent Repair,2020-09-07,10:00:00,,,"送回1部WPU 8200C, 收回暫借水機WPU 2800",1,279,2,,
1515,Installation,2020-03-24,02:00:00,,,,1,680,2,,
1516,Filter replacement,2020-09-08,10:00:00,,,,1,680,2,,
1517,Urgent Repair,2020-09-08,10:00:00,,,收回1部WPU 8200C返公司入雪種,1,82,2,,
1518,Filter replacement,2020-09-08,10:00:00,,,,1,633,2,,
1519,Filter replacement,2020-09-08,02:00:00,,,,1,617,2,,
1520,Filter replacement,2020-09-08,02:00:00,,,熱水唔熱,1,618,2,,
1521,Filter replacement,2020-09-08,02:00:00,,,,1,572,2,,
1522,Filter replacement,2020-09-08,02:00:00,,,,1,573,2,,
1523,Filter replacement,2020-09-09,10:00:00,,,,1,333,3,,
1524,Filter replacement,2020-09-10,10:00:00,,,,1,214,3,,
1525,Filter replacement,2020-09-09,11:00:00,,,,1,542,3,,
1526,Filter replacement,2020-09-09,02:00:00,,,,1,138,3,,
1527,Filter replacement,2020-09-09,03:00:00,,,,1,43,3,,
1528,Installation,2020-09-11,10:00:00,,,,1,681,3,,
1529,Filter replacement,2020-09-10,11:00:00,,,,1,400,3,,
1530,Filter replacement,2020-09-10,04:30:00,,,,1,632,3,,
1531,Filter replacement,2020-09-11,11:00:00,,,,1,468,3,,
1532,Filter replacement,2020-09-11,04:00:00,,,,1,630,3,,
1533,Filter replacement,2020-09-11,10:00:00,,,,1,216,2,,
1534,Urgent Repair,2020-09-11,10:00:00,,,收1部WPU 8900C回公司入雪種,1,401,2,,
1535,Filter replacement,2020-09-11,12:00:00,,,,1,140,2,,
1536,Filter replacement,2020-09-11,02:00:00,,,,1,437,3,,
1537,Filter replacement,2020-09-14,10:00:00,,,,1,389,3,,
1538,Filter replacement,2020-09-14,11:00:00,,,,1,267,3,,
1539,Filter replacement,2020-09-15,02:00:00,,,,1,398,3,,
1540,Filter replacement,2020-09-15,10:30:00,,,,1,489,3,,
1541,Filter replacement,2020-09-15,03:00:00,,,,1,539,3,,
1542,Filter replacement,2020-09-15,03:00:00,,,,1,619,3,,
1543,Filter replacement,2020-09-16,07:15:00,,,,1,226,3,,
1544,Filter replacement,2020-09-16,10:00:00,,,,1,219,3,,
1545,Filter replacement,2020-09-16,11:00:00,,,,1,420,3,,
1546,Filter replacement,2020-09-16,02:00:00,,,,1,543,3,,
1547,Filter replacement,2020-09-16,03:00:00,,,,1,634,3,,
1548,Urgent Repair,2020-09-16,10:00:00,,,"已入雪種, 送回1部WPU8200C, 收回1部暫借WPU2800",1,82,2,,
1549,Urgent Repair,2020-09-16,10:00:00,,,"已入雪種, 送回1部WPU8900C",1,401,2,,
1550,Urgent Repair,2020-09-17,10:00:00,,,一插插蘇就跳制,1,667,3,,
1551,Filter replacement,2020-09-17,02:00:00,,,,1,626,3,,
1552,Filter replacement,2020-09-18,10:00:00,,,,1,208,3,,
1553,Filter replacement,2020-09-17,11:00:00,,,,1,336,3,,
1554,Filter replacement,2020-09-18,11:00:00,,,,1,38,3,,
1555,Filter replacement,2020-09-18,02:15:00,,,,1,34,3,,
1556,Filter replacement,2020-09-18,09:30:00,,,,1,540,2,,
1557,Installation,2020-03-24,11:00:00,,,,1,682,2,,
1558,Filter replacement,2020-09-18,09:30:00,,,,1,682,2,,
1559,Urgent Repair,2020-09-18,02:00:00,,,"收1部WPU8900CX回公司檢查, 暫借1部WPU 2800",1,667,2,,
1560,Filter replacement,2020-09-22,10:00:00,,,有外置Filter,1,330,2,,
1561,Filter replacement,2020-09-22,10:00:00,,,,1,362,3,,
1562,Filter replacement,2020-09-22,12:00:00,,,,1,394,3,,
1563,Filter replacement,2020-09-22,04:00:00,,,,1,631,3,,
1564,Filter replacement,2020-09-22,02:00:00,,,,1,609,3,,
1565,Filter replacement,2020-09-22,12:00:00,,,,1,166,3,,
1566,Urgent Repair,2020-09-22,10:00:00,,,更換零件,1,216,2,,
1567,Urgent Repair,2020-09-22,12:00:00,,,更換水龍頭,1,13,2,,
1568,Filter replacement,2020-09-23,10:00:00,,,,1,337,3,,
1569,Urgent Repair,2020-09-23,10:00:00,,,"已完成檢查, 送回1部WPU8900CX及收回1部WPU2800",1,667,2,,
1570,Urgent Repair,2020-09-24,10:00:00,,,水機熱水制有問題,0,384,2,,
1571,Checking,2020-09-25,03:00:00,,,on site checking,1,415,3,,
1572,Filter replacement,2020-09-28,03:00:00,,,,1,486,3,,
1573,Filter replacement,2020-09-28,10:00:00,,,,1,90,3,,
1574,Filter replacement,2020-09-28,11:00:00,,,,1,545,3,,
1575,Filter replacement,2020-09-28,02:00:00,,,,1,629,3,,
1576,Filter replacement,2020-09-30,10:00:00,,,,1,217,2,,
1577,Filter replacement,2020-09-29,03:00:00,,,,1,326,3,,
1578,Filter replacement,2020-10-05,10:00:00,,,,1,552,3,,
1579,Urgent Repair,2020-10-05,11:00:00,,,更換熱水制,1,427,3,,
1580,Filter replacement,2020-10-05,02:00:00,,,,1,553,3,,
1581,Filter replacement,2020-09-30,12:00:00,,,,1,272,2,,
1582,Urgent Repair,2020-09-30,11:00:00,,,出水慢,1,654,3,,
1583,Urgent Repair,2020-09-30,02:00:00,,,更換熱水制,0,460,2,,
1584,Filter replacement,2020-10-05,11:00:00,,,,1,493,3,,
1585,Filter replacement,2020-10-05,04:00:00,,,,1,412,3,,
1586,Installation,2020-09-30,10:00:00,,,,1,683,2,,
1587,Filter replacement,2020-10-06,11:00:00,,,,1,490,3,,
1588,Filter replacement,2020-10-06,03:00:00,,,,1,152,3,,
1590,Filter replacement,2020-10-06,03:00:00,,,,1,232,3,,
1591,Filter replacement,2020-10-07,12:30:00,,,,1,636,3,,
1592,Filter replacement,2020-10-07,10:00:00,,,,1,23,3,,
1593,Filter replacement,2020-10-07,10:00:00,,,,1,554,3,,
1594,Filter replacement,2020-10-07,03:00:00,,,,1,274,3,,
1595,Filter replacement,2020-10-07,10:00:00,,,,1,555,2,,
1596,Filter replacement,2020-10-07,04:00:00,,,,1,349,3,,
1597,Filter replacement,2020-10-08,11:00:00,,,,1,447,3,,
1598,Filter replacement,2020-10-09,02:00:00,,,,1,234,3,,
1599,Filter replacement,2020-10-08,10:00:00,,,,1,588,3,,
1600,Filter replacement,2020-10-09,10:30:00,,,,1,112,3,,
1601,Checking,2020-10-09,12:00:00,,,熱水有膠味,1,84,3,,
1602,Filter replacement,2020-10-09,10:00:00,,,,1,18,3,,
1603,Filter replacement,2020-10-09,02:00:00,,,,1,252,3,,
1605,Filter replacement,2020-10-09,10:00:00,,,,1,640,2,,
1606,Filter replacement,2020-10-09,10:00:00,,,,1,352,2,,
1607,Filter replacement,2020-10-12,10:00:00,,,,1,550,2,,
1608,Filter replacement,2020-10-12,11:00:00,,,,1,291,2,,
1609,Installation,2020-09-01,03:00:00,,,,1,684,3,,
1610,Filter replacement,2020-10-12,10:00:00,,,,1,279,3,,
1611,Filter replacement,2020-10-12,10:00:00,,,,1,244,3,,
1612,Filter replacement,2020-10-12,02:00:00,,,,1,150,3,,
1613,Filter replacement,2020-10-12,12:00:00,,,,1,240,3,,
1614,Urgent Repair,2020-10-13,03:00:00,,,換1部全新機,1,582,2,,
1615,Filter replacement,2020-10-13,05:00:00,,,,1,9,2,,
1616,Filter replacement,2020-10-16,03:00:00,,,,1,151,2,,
1617,Filter replacement,2020-10-13,10:00:00,,,,1,233,3,,
1618,Urgent Repair,2020-10-14,10:00:00,,,熱水唔熱,1,565,3,,
1619,Filter replacement,2020-10-14,10:00:00,,,,1,237,3,,
1620,Filter replacement,2020-10-15,10:00:00,,,,1,238,3,,
1621,Filter replacement,2020-10-15,10:00:00,,,,1,18,3,,
1622,Filter replacement,2020-10-15,10:00:00,,,,1,276,3,,
1623,Urgent Repair,2020-10-15,03:00:00,,,水有味,1,598,3,,
1624,Filter replacement,2020-10-15,03:00:00,,,,1,351,3,,
1625,Urgent Repair,2020-10-13,10:00:00,,,檢查水機,1,582,2,,
1626,Filter replacement,2020-10-16,10:00:00,,,,1,278,2,,
1627,Filter replacement,2020-10-16,11:00:00,,,,1,638,2,,
1628,Filter replacement,2020-10-19,11:00:00,,,,1,342,3,,
1629,Filter replacement,2020-10-19,11:00:00,,,,1,399,3,,
1630,Filter replacement,2020-10-19,02:00:00,,,,1,548,3,,
1631,Filter replacement,2020-10-30,10:00:00,,,,0,85,2,,
1632,Filter replacement,2020-10-19,03:00:00,,,,1,91,2,,
1633,Installation,2020-10-19,03:00:00,,,,1,685,2,,
1634,Filter replacement,2020-10-20,10:00:00,,,,0,229,3,,
1635,Filter replacement,2020-10-20,02:00:00,,,,1,335,3,,
1636,Filter replacement,2020-10-20,03:00:00,,,,1,557,3,,
1637,Filter replacement,2020-10-20,11:00:00,,,,1,411,3,,
1638,Filter replacement,2020-10-20,02:00:00,,,,1,657,3,,
1639,Filter replacement,2020-10-20,10:00:00,,,,1,658,3,,
1640,Filter replacement,2020-10-22,03:00:00,,,"到前致電梁生, 謝謝",1,639,3,,
1641,Filter replacement,2020-10-23,10:00:00,,,"凍水唔凍, 熱水有時唔熱",1,340,3,,
1642,Filter replacement,2020-10-22,11:00:00,,,,1,659,3,,
1643,Filter replacement,2020-10-22,11:00:00,,,,1,482,3,,
1644,Filter replacement,2020-10-22,02:00:00,,,,1,402,3,,
1645,Filter replacement,2020-10-22,05:00:00,,,,1,480,3,,
1646,Filter replacement,2020-10-22,02:00:00,,,,1,346,3,,
1647,Filter replacement,2020-10-23,10:00:00,,,,1,401,2,,
1648,Filter replacement,2020-10-23,11:00:00,,,,1,350,2,,
1649,Filter replacement,2020-10-23,02:00:00,,,,1,556,3,,
1650,Filter replacement,2020-10-23,10:00:00,,,,1,396,3,,
1651,Filter replacement,2020-10-23,03:00:00,,,,1,280,3,,
1652,Filter replacement,2020-10-27,10:00:00,,,,1,558,3,,
1653,Filter replacement,2020-10-27,11:00:00,,,,1,549,3,,
1654,Filter replacement,2020-10-28,02:00:00,,,,1,347,3,,
1655,Filter replacement,2020-10-28,02:00:00,,,,1,83,3,,
1656,Filter replacement,2020-10-28,03:00:00,,,,1,442,3,,
1657,Filter replacement,2020-10-28,03:00:00,,,,1,45,3,,
1658,Filter replacement,2020-10-28,07:00:00,,,,0,93,2,,
1659,Urgent Repair,2020-10-29,09:30:00,,,漏水,1,83,3,,
1660,Urgent Repair,2020-10-29,02:00:00,,,熱水扭制有問題,1,586,3,,
1661,Filter replacement,2020-11-02,10:00:00,,,,1,620,3,,
1662,Filter replacement,2020-11-02,10:00:00,,,,1,429,3,,
1663,Filter replacement,2020-11-02,11:00:00,,,,1,495,3,,
1664,Filter replacement,2020-11-02,03:00:00,,,,1,475,3,,
1665,Filter replacement,2020-11-02,10:00:00,,,,1,654,2,,
1666,Filter replacement,2020-11-03,10:00:00,,,,1,285,3,,
1667,Filter replacement,2020-11-03,10:00:00,,,,1,471,3,,
1668,Filter replacement,2020-11-03,02:00:00,,,,1,289,3,,
1669,Filter replacement,2020-11-03,02:00:00,,,,1,470,3,,
1670,Filter replacement,2020-11-03,03:00:00,,,,1,564,3,,
1671,Urgent Repair,2020-11-03,10:00:00,,,,1,232,2,,
1672,Filter replacement,2020-11-03,10:00:00,,,Location : Office,1,562,2,,
1673,Filter replacement,2020-11-04,10:00:00,,,,1,165,3,,
1674,Urgent Repair,2020-11-04,05:00:00,,,熱水唔夠熱,1,268,2,,
1675,Filter replacement,2020-11-04,02:00:00,,,,1,155,3,,
1677,Filter replacement,2020-11-04,04:00:00,,,,1,158,3,,
1678,Filter replacement,2020-11-04,02:00:00,,,,1,251,2,,
1679,Filter replacement,2020-11-05,10:00:00,,,,1,472,3,,
1680,Filter replacement,2020-11-05,02:00:00,,,,1,661,3,,
1681,Filter replacement,2020-11-05,02:00:00,,,,1,596,3,,
1682,Filter replacement,2020-11-06,10:00:00,,,,1,55,2,,
1683,Filter replacement,2020-11-06,10:00:00,,,,1,357,2,,
1684,Filter replacement,2020-11-06,10:00:00,,,,0,559,3,,
1685,Filter replacement,2020-11-06,10:00:00,,,,0,560,3,,
1686,Filter replacement,2020-11-06,10:00:00,,,,1,100,2,,
1687,Filter replacement,2020-11-06,11:00:00,,,,1,528,2,,
1688,Filter replacement,2020-11-09,10:00:00,,,,1,598,3,,
1689,Urgent Repair,2020-11-09,11:00:00,,,熱水唔熱,1,630,3,,
1690,Filter replacement,2020-11-09,03:00:00,,,,1,660,2,,
1691,Filter replacement,2020-11-09,02:00:00,,,,1,154,3,,
1692,Filter replacement,2020-11-09,10:00:00,,,,1,343,2,,
1693,Filter replacement,2020-11-09,10:00:00,,,,1,643,2,,
1694,Filter replacement,2020-11-09,11:00:00,,,,1,161,2,,
1695,Filter replacement,2020-11-06,01:30:00,,,,1,159,2,,
1696,Urgent Repair,2020-11-06,05:30:00,,,機底漏水,1,123,3,,
1697,Filter replacement,2020-11-10,10:00:00,,,,1,30,3,,
1698,Filter replacement,2020-11-10,02:00:00,,,,1,561,3,,
1699,Filter replacement,2020-11-10,10:00:00,,,,1,592,2,,
1700,Filter replacement,2020-11-10,10:00:00,,,,1,212,2,,
1701,Installation,2020-11-11,10:00:00,,,,0,686,2,,
1702,Filter replacement,2020-11-11,10:00:00,,,,1,360,3,,
1703,Filter replacement,2020-11-11,10:00:00,,,,1,565,3,,
1704,Filter replacement,2020-11-11,03:30:00,,,,1,641,3,,
1705,Filter replacement,2020-11-11,11:00:00,,,,1,498,3,,
1706,Filter replacement,2020-11-11,02:00:00,,,,1,227,3,,
1707,Filter replacement,2020-11-11,03:00:00,,,,1,292,3,,
1708,Urgent Repair,2020-11-11,11:00:00,,,檢查水機,1,232,2,,
1709,Installation,2020-11-12,10:00:00,,,"Location : 1/F 控制室, 3/F 員工休息室",1,687,3,,
1710,Filter replacement,2020-11-12,02:00:00,,,,1,156,3,,
1711,Filter replacement,2020-11-12,04:30:00,,,,1,563,2,,
1712,Filter replacement,2020-11-17,10:00:00,,,,1,162,3,,
1713,Filter replacement,2020-11-16,10:00:00,,,,1,415,3,,
1714,Filter replacement,2020-11-13,10:00:00,,,,1,283,3,,
1715,Filter replacement,2020-11-13,11:00:00,,,,1,494,3,,
1716,Filter replacement,2020-11-16,12:00:00,,,,1,281,3,,
1717,Filter replacement,2020-11-16,02:00:00,,,,1,662,3,,
1718,Filter replacement,2020-11-16,11:00:00,,,,1,533,3,,
1719,Filter replacement,2020-11-17,10:00:00,,,,1,163,3,,
1720,Filter replacement,2020-11-17,10:00:00,,,,1,497,2,,
1722,Filter replacement,2020-11-17,10:00:00,,,,1,591,2,,
1723,Filter replacement,2020-11-18,10:00:00,,,,1,440,3,,
1724,Filter replacement,2020-11-19,10:00:00,,,,1,474,3,,
1725,Installation,2020-11-20,10:00:00,,,,1,688,3,,
1726,Filter replacement,2020-11-20,10:00:00,,,,1,414,2,,
1727,Filter replacement,2020-11-20,11:00:00,,,,1,10,2,,
1728,Urgent Repair,2020-11-20,11:00:00,,,水味有o的怪,1,522,2,,
1729,Urgent Repair,2020-11-19,06:00:00,,,收1部WPU8200C回公司檢查,1,197,1,,
1730,Urgent Repair,2020-11-23,10:00:00,,,熱水唔熱,0,618,3,,
1731,Urgent Repair,2020-11-24,10:00:00,,,"凍水燈閃, 冇水出",1,232,3,,
1732,Urgent Repair,2020-11-26,06:00:00,,,"已入雪種, 送回1部WPU 8200C",0,197,1,,
1733,Filter replacement,2020-11-27,11:15:00,,,,1,128,3,,
1734,Filter replacement,2020-11-27,11:30:00,,,,1,223,3,,
1735,Urgent Repair,2020-11-27,11:00:00,,,Tube Amendment,0,595,2,,
1736,Filter replacement,2020-12-01,11:00:00,,,,0,13,2,,
1737,Filter replacement,2020-12-01,02:00:00,,,,0,34,2,,
1738,Filter replacement,2020-12-01,02:00:00,,,,1,644,3,,
1739,Filter replacement,2020-12-01,03:00:00,,,Location : 倉,1,455,3,,
1740,Filter replacement,2020-12-01,02:00:00,,,,0,167,2,,
1741,Filter replacement,2020-12-03,10:00:00,,,,1,63,2,,
1742,Filter replacement,2020-12-03,11:00:00,,,,1,505,2,,
1743,Filter replacement,2020-12-02,10:00:00,,,,1,602,3,,
1744,Filter replacement,2020-12-02,10:00:00,,,,1,599,3,,
1745,Filter replacement,2020-12-02,02:00:00,,,,1,646,3,,
1746,Filter replacement,2020-12-03,10:00:00,,,,1,418,3,,
1747,Filter replacement,2020-12-03,02:00:00,,,,1,302,2,,
1748,Filter replacement,2020-12-03,02:00:00,,,,1,301,2,,
1749,Filter replacement,2020-12-02,03:00:00,,,,1,614,3,,
1750,Filter replacement,2020-12-03,02:00:00,,,,1,428,3,,
1751,Filter replacement,2020-12-07,10:00:00,,,,1,664,2,,
1752,Filter replacement,2020-12-04,10:00:00,,,,1,300,2,,
1753,Filter replacement,2020-12-07,10:00:00,,,,1,306,2,,
1754,Filter replacement,2020-12-07,11:00:00,,,,1,355,2,,
1755,Filter replacement,2020-12-09,10:00:00,,,,1,645,3,,
1756,Filter replacement,2020-12-09,10:00:00,,,,1,601,3,,
1757,Filter replacement,2020-12-07,10:00:00,,,,1,669,3,,
1758,Filter replacement,2020-12-07,11:00:00,,,,1,303,3,,
1759,Installation,2020-12-08,11:00:00,,,,1,690,3,,
1760,Filter replacement,2020-12-08,10:00:00,,,,1,667,3,,
1761,Filter replacement,2020-12-08,02:00:00,,,,1,567,3,,
1762,Filter replacement,2020-12-08,10:00:00,,,去到搵Elsa Lau,1,501,3,,
1763,Filter replacement,2020-12-08,02:00:00,,,,1,584,3,,
1764,Filter replacement,2020-12-08,11:00:00,,,"到前1個鐘致電梁小姐, THANKS",0,582,2,,
1765,Filter replacement,2020-12-08,11:00:00,,,"到前1個鐘致電梁小姐, THANKS",0,504,2,,
1767,Filter replacement,2020-12-08,11:00:00,,,12點前到,1,508,2,,
1768,Urgent Repair,2020-12-07,02:00:00,,,4/F育嬰室水機有問題,1,556,2,,
1769,Installation,2020-12-09,10:00:00,,,,1,245,2,,
1770,Filter replacement,2020-12-09,11:00:00,,,,1,457,3,,
1771,Filter replacement,2020-12-09,12:00:00,,,,1,293,3,,
1772,Filter replacement,2020-12-08,10:00:00,,,,1,431,2,,
1773,Filter replacement,2020-12-09,02:00:00,,,"到前致電梁小姐, 電話 : 2165 6118, thanks",1,307,3,,
1774,Filter replacement,2020-12-11,10:00:00,,,,0,419,3,,
1775,Filter replacement,2020-12-10,12:00:00,,,出水位滴水,0,109,2,,
1776,Filter replacement,2020-12-10,10:00:00,,,,1,605,3,,
1777,Filter replacement,2020-12-10,10:00:00,,,,0,536,3,,
1778,Filter replacement,2020-12-10,03:00:00,,,,1,366,3,,
1779,Installation,2020-06-02,10:00:00,,,,1,691,3,,
1781,Filter replacement,2020-12-11,10:00:00,,,,0,691,3,,
